read_at,city,area,storage_id,name,day,hour,weekday,capacity,booked,free,status
2026-09-23 17:18,palermo,palermo-centrale,6458911,Luggage Storage near Piazza Giulio Cesare,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,palermo,palermo-centrale,6458874,Luggage Storage Palermo Centrale Train Station,2026-09-23,18,weekday,35,1,34,read
2026-09-23 17:18,palermo,mondello,6456875,Luggage Storage near Mondello,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,palermo,mont-di-pieta,6456648,Luggage Storage near Palermo Archeological Museum,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,palermo,palermo-city-center,6456643,Luggage Storage Palermo Palazzo Reale-Orleans,2026-09-23,18,weekday,45,0,45,read
2026-09-23 17:18,palermo,historical-centre-of-palermo,6456367,Luggage Storage near Catacombe Porta D'Ossuna,2026-09-23,18,weekday,25,,,unavailable
2026-09-23 17:18,palermo,corso-dei-mille-sant-erasmo,6453614,Luggage Storage Corso Dei Mille,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,palermo,palermo-city-center,6005,Luggage Storage Massimo Theater,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,palermo,palermo-city-center,5039,Luggage Storage City Center Palermo,2026-09-23,18,weekday,150,0,150,read
2026-09-23 17:18,palermo,albergheria,10054,Luggage Storage Church Of Saint Domenico,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,5280,Luggage Storage Bologna Centrale Station,2026-09-23,18,weekday,65,8,57,read
2026-09-23 17:18,bologna,two-towers,3914,Luggage Storage Two Towers Bologna,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,bologna,piazza-maggiore,9171,Luggage Storage Bologna Piazza Maggiore,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,bologna,bologna-city-center,9194,Luggage Storage La Piccola Venezia,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,bologna,piazza-maggiore,6450925,Luggage Storage Bologna Old Town,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,9193,Luggage Storage Bologna Train Station,2026-09-23,18,weekday,100,1,99,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6452157,Luggage Storage Bologna Centrale Train Station,2026-09-23,18,weekday,100,1,99,read
2026-09-23 17:18,bologna,bologna-city-center,9222,Luggage Storage Parco 11 Settembre,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,bologna,belvedere-mercato-delle-erbe,9308,Luggage Storage Piazza Malpighi,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6460518,Luggage Storage near Bologna Station,2026-09-23,18,weekday,55,1,54,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6463282,Luggage Storage Via Amendola / Centrale,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6463294,Luggage Storage Via San Felice,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,9233,Luggage Storage Porta Sant'isaia,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,bologna,la-piccola-venezia,9224,Luggage Storage Porta San Felice,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,9155,Luggage Storage Bologna Railway Station,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,bologna,two-towers,7170,Luggage Storage near Teatro Duse,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,porta-castiglione,7053,Luggage Storage Porta Castiglione,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,bologna,piazza-maggiore,6473472,Luggage Storage Via Ugo Bassi,2026-09-23,18,weekday,300,0,300,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6471155,Luggage Storage Via Mascarella,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6470836,Luggage Storage Via Serlio,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,piazza-maggiore,6470508,Luggage Storage near Indipendenza Bus Stop,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,bologna,bologna-university,6469447,Luggage Storage near Pinacoteca Nazionale,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,bologna,costa-saragozza,6463312,Luggage Storage Porta Saragozza,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6463307,Luggage Storage near Palazzo Pallavicini,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6463302,Luggage Storage Piazza Viii Agosto,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,bologna,bologna-university,6463291,Luggage Storage Strada Maggiore,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,bologna-university,6463290,Luggage Storage Mercato delle Erbe,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6463289,Luggage Storage Via San Vitale,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,stadio-senato-dall-aria,6460789,Luggage Storage Bologna Stadium,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,bologna,bologna-centrale-railway-station,6459421,Luggage Storage Matteotti / Bologna Centrale,2026-09-23,18,weekday,100,2,98,read
2026-09-23 17:18,bologna,san-donato,6458423,Luggage Storage near Bologna Fiere,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,piazza-maggiore,6457577,Luggage Storage Neptune's Fountain,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,bologna,rimesse,4677,Luggage Storage Porta San Vitale,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,151,Luggage Storage Pisa Centrale Station,2026-09-23,18,weekday,70,0,70,read
2026-09-23 17:18,pisa,pisa-piazza-del-duomo,7168,Luggage Storage Pisa San Rossore,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,3855,Luggage Storage Pisa Centrale,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,7633,Luggage Storage Pisa Train Station,2026-09-23,18,weekday,65,3,62,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6456937,Luggage Storage Pisa Centrale Train Station,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,pisa,santa-maria,6460935,Luggage Storage Lungarni Di Pisa,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6459669,Luggage Storage Pisa Centrale Train Station,2026-09-23,18,weekday,45,0,45,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6456903,Luggage Storage Pisa Railway Station,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,pisa,pisa-piazza-del-duomo,6652,Luggage Storage Piazza Dante,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,pisa,tower-of-pisa,6623,Luggage Storage Baths Of Nero,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6587,Luggage Storage Piazza Vittorio Emanuele Ii,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6471012,Luggage Storage Tower of Pisa,2026-09-23,18,weekday,200,0,200,read
2026-09-23 17:18,pisa,piazza-dei-cavalieri,6470657,Luggage Storage Piazza dei Cavalieri,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6470612,Luggage Storage near Pisa Centrale,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,pisa,santa-maria,6469497,Luggage Storage S. Maria della Spina Church,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6467880,Luggage Storage Pisa Centrale,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6463207,Luggage Storage Gramsci / Centrale,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6463206,Luggage Storage Pisa Station,2026-09-23,18,weekday,60,0,60,read
2026-09-23 17:18,pisa,santa-maria,6460737,Luggage Storage Piazza Dante Alighieri,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,pisa,santa-maria,6456938,Luggage Storage Chiesa di San Michele in Borgo,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,pisa,piazza-dei-cavalieri,6456928,Luggage Storage near Piazza dei Cavalieri,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,pisa,pisa-centrale-train-station,6456828,Luggage Storage Pisa Airport,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,cagliari,marina,974,Luggage Storage Cagliari Train Station,2026-09-23,18,weekday,45,4,41,read
2026-09-23 17:18,cagliari,marina,6459534,Luggage Storage Cagliari Marina,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,cagliari,marina,6459450,Luggage Storage Cagliari Port,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,cagliari,city-center,6503,Luggage Storage Via Cornalias,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,cagliari,bonaria,6486,Luggage Storage Stadio Amsicora,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,cagliari,stazione,6473152,Luggage Storage Cagliari Station 7/7,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,cagliari,marina,6473090,Luggage Storage Cagliari Ferry Terminal,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,cagliari,stazione,6473089,Luggage Storage Cagliari Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,cagliari,marina,6472944,Luggage Storage Via Manno,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,cagliari,villanova,6459751,Luggage Storage Bastione / Sulis,2026-09-23,18,weekday,20,3,17,read
2026-09-23 17:18,cagliari,city-center,6459536,Luggage Storage Piazza S. Benedetto,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,cagliari,marina,6459518,Luggage Storage near Cagliari Port,2026-09-23,18,weekday,20,1,19,read
2026-09-23 17:18,cagliari,city-center,6459512,Luggage Storage San Benedetto Market,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,cagliari,marina,6459469,Luggage Storage Via dei Mille,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,cagliari,stazione,6458723,Luggage Storage Via Roma,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,cagliari,selargius,6457080,Luggage Storage Selargius,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,cagliari,city-center,6452802,Luggage Storage Pergolesi / San Benedetto,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,genoa,piazza-principe,147,Luggage Storage Genoa Principe Station,2026-09-23,18,weekday,300,0,300,read
2026-09-23 17:18,genoa,maddalena,6455518,Luggage Storage Genoa Porto Antico,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,genoa,genoa-port,6451159,Luggage Storage Genoa Port,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,genoa,genoa-port,6451167,Luggage Storage Genoa Ferry Terminal,2026-09-23,18,weekday,30,1,29,read
2026-09-23 17:18,genoa,piazza-de-ferrari,6451439,Luggage Storage Sarzano/Sant'Agostino Metro Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,genoa,orefici,6250,Luggage Storage Orefici,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,genoa,brignole,6469436,Luggage Storage San Vincenzo,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,genoa,brignole,6469428,Luggage Storage Genova Brignole,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,genoa,brignole,6461596,Luggage Storage Brignole Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,genoa,brignole,6459832,Luggage Storage near Marconi / Fiera,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,genoa,pegli,6455688,Luggage Storage Genova Pegli,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,genoa,maddalena,6451178,Luggage Storage near Via Garibaldi,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,lucca,lucca-train-station,551,Luggage Storage near Lucca Train Station,2026-09-23,18,weekday,150,0,150,read
2026-09-23 17:18,lucca,lucca-train-station,6456956,Luggage Storage Lucca Train Station,2026-09-23,18,weekday,120,0,120,read
2026-09-23 17:18,lucca,city-center,3344,Luggage Storage Piazza Dell'anfiteatro,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,lucca,city-center,6455648,Luggage Storage Chiesa Di San Michele In Foro,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,lucca,lucca-train-station,3346,Luggage Storage Lucca Railway Station,2026-09-23,18,weekday,150,0,150,read
2026-09-23 17:18,lucca,city-center,3343,Luggage Storage Lucca City Center,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,lucca,city-center,3692,Luggage Storage Lucca Old Town,2026-09-23,18,weekday,120,0,120,read
2026-09-23 17:18,lucca,lucca-train-station,6457066,Luggage Storage near Lucca Railway Station,2026-09-23,18,weekday,150,0,150,read
2026-09-23 17:18,lucca,city-center,3687,Luggage Storage Piazza Napoleone,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,lucca,lucca-train-station,6456553,Luggage Storage near Palazzo Ducale Di Lucca,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,verona,porta-nuova,423,Luggage Storage Porta Nuova,2026-09-23,18,weekday,300,0,300,read
2026-09-23 17:18,verona,juliet-s-house,2752,Luggage Storage Verona Old Town,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,verona,juliet-s-house,719,Luggage Storage Juliet's House,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,verona,citta-antica,9716,Luggage Storage Porta Borsari,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,verona,citta-antica,6457605,Luggage Storage Juliet's Balcony,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,verona,citta-antica,9668,Luggage Storage Castelvecchio,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,verona,porta-nuova,6473038,Luggage Storage Porta Nuova Railway Station,2026-09-23,18,weekday,45,0,45,read
2026-09-23 17:18,verona,cittadella,6461969,Luggage Storage Via Sciesa / Via Marconi,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,verona,avesa,6457679,Luggage Storage Piazza Avesa,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,verona,castelvecchio-museum,6403,Luggage Storage Via Della Casa,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,lecce,railway-station,6408,Luggage Storage Lecce Train Station,2026-09-23,18,weekday,70,0,70,read
2026-09-23 17:18,lecce,lecce-city-center,6406,Luggage Storage Gate Of Saint Blaise,2026-09-23,18,weekday,40,0,40,read
2026-09-23 17:18,lecce,lecce-city-center,875,Luggage Storage Lecce City Center,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,lecce,lecce-city-center,3826,Luggage Storage Lecce Old Town,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,lecce,railway-station,6459626,Luggage Storage near Lecce Railway Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,lecce,lecce-city-center,6459606,Luggage Storage near San Matteo Church,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,lecce,railway-station,6546,Luggage Storage Via Duca Degli Abruzzi,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,lecce,lecce-city-center,6474400,Luggage Storage near Lecce Cathedral,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,lecce,railway-station,6473516,Luggage Storage Lecce Old Town,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,lecce,lecce-city-center,6473480,Luggage Storage Via G.Argento,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,lecce,railway-station,6459622,Luggage Storage Viale Oronzo Quarta,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,lecce,railway-station,6459618,Luggage Storage Lecce Railway Station,2026-09-23,18,weekday,30,1,29,read
2026-09-23 17:18,lecce,lecce-city-center,3955,Luggage Storage Lecce Castle,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,lecce,lecce-city-center,3919,Luggage Storage Centrum,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,siena,siena-train-station,6452060,Luggage Storage Siena Railway Station,2026-09-23,18,weekday,35,0,35,read
2026-09-23 17:18,siena,city-center,3350,Luggage Storage Piazza Del Campo,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,siena,city-center,6455734,Luggage Storage Siena Piazza Del Campo,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,siena,istrice,6455701,Luggage Storage Piazza Del Sale,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,siena,city-center,6455693,Luggage Storage Siena Old Town,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,siena,lupa,7266,Luggage Storage Lupa,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,siena,lupa,6470608,Luggage Storage near Siena Stadium,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,siena,istrice,6461975,Luggage Storage Via Camollia,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,siena,city-center,6458450,Luggage Storage Piazza del Mercato,2026-09-23,18,weekday,12,0,12,read
2026-09-23 17:18,siena,city-center,6455728,Luggage Storage Piazza Salimbeni,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,siena,city-center,6455699,Luggage Storage near Palazzo Salimbeni,2026-09-23,18,weekday,100,0,100,read
2026-09-23 17:18,siena,city-center,6455697,Luggage Storage near Piazza Del Campo,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,siena,city-center,3524,Luggage Storage Piazza Gramsci,2026-09-23,18,weekday,15,2,13,read
2026-09-23 17:18,syracuse,station,6453001,Luggage Storage Siracusa Station,2026-09-23,18,weekday,40,2,38,read
2026-09-23 17:18,syracuse,station,6539,Luggage Storage Syracuse Railway Station,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,syracuse,station,6593,Luggage Storage Syracuse Bus Station,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,syracuse,yacht-lub-lakkios-marina-porto-piccolo-ortigia,6453048,Luggage Storage Via Cairoli,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,syracuse,augusta,7240,Luggage Storage Porta Spagnola,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,syracuse,station,6471913,Luggage Storage Corso Umberto I,2026-09-23,18,weekday,50,0,50,read
2026-09-23 17:18,syracuse,station,6471103,Luggage Storage Corso Timoleonte,2026-09-23,18,weekday,30,0,30,read
2026-09-23 17:18,syracuse,apollo-temple,6471008,Luggage Storage Syracuse Cathedral,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,rimini,rimini-train-station,226,Luggage Storage Rimini Train Station,2026-09-23,18,weekday,300,0,300,read
2026-09-23 17:18,rimini,lungomare-augusto-murri,3797,Luggage Storage Rimini Beach,2026-09-23,18,weekday,15,0,15,read
2026-09-23 17:18,rimini,lungomare-augusto-murri,6713,Luggage Storage Piazza Kennedy,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,rimini,city-center,6472266,Luggage Storage near Fellini Museum,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,rimini,federico-fellini-international-airport,6460885,Luggage Storage Rimini Miramare,2026-09-23,18,weekday,20,0,20,read
2026-09-23 17:18,rimini,city-center,6453599,Luggage Storage Castel Sismondo,2026-09-23,18,weekday,10,0,10,read
2026-09-23 17:18,rimini,federico-fellini-park,6453325,Luggage Storage Parco Fellini,2026-09-23,18,weekday,25,0,25,read
2026-09-23 17:18,rimini,city-center,6453323,Luggage Storage Aleardi,2026-09-23,18,weekday,12,0,12,read
2026-09-23 17:18,rimini,rimini-train-station,6453307,Luggage Storage Viale Nazario Sauro,2026-09-23,18,weekday,10,0,10,read
