rilevato_il,giorno,giorno_sett,tipo_giorno,circolo,slug,campo,copertura,inizio,fascia,stato,prezzo_90,prezzo_60
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,coperto,12:00,pranzo,libero,48 EUR,32 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,10:30,mattina,libero,,32 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,11:00,mattina,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,11:30,mattina,occupato,,
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,12:00,pranzo,occupato,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,1 Esterno,scoperto,10:30,mattina,libero,40 EUR,32 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,1 Esterno,scoperto,11:00,mattina,libero,40 EUR,32 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,1 Esterno,scoperto,11:30,mattina,libero,40 EUR,32 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,1 Esterno,scoperto,12:00,pranzo,libero,40 EUR,32 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,2 Esterno,scoperto,10:30,mattina,libero,40 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,2 Esterno,scoperto,11:00,mattina,libero,40 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,2 Esterno,scoperto,11:30,mattina,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,2 Esterno,scoperto,12:00,pranzo,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,3 COPERTO,coperto,10:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,3 COPERTO,coperto,11:00,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,3 COPERTO,coperto,11:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,3 COPERTO,coperto,12:00,pranzo,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,4 COPERTO,coperto,10:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,4 COPERTO,coperto,11:00,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,4 COPERTO,coperto,11:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,4 COPERTO,coperto,12:00,pranzo,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Kuikma Indoor,coperto,10:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Kuikma Indoor,coperto,11:00,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Kuikma Indoor,coperto,11:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Kuikma Indoor,coperto,12:00,pranzo,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,6 Indoor,coperto,10:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,6 Indoor,coperto,11:00,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,6 Indoor,coperto,11:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,6 Indoor,coperto,12:00,pranzo,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,My Gym City Indoor,coperto,10:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,My Gym City Indoor,coperto,11:00,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,My Gym City Indoor,coperto,11:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,My Gym City Indoor,coperto,12:00,pranzo,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,8 Esterno,scoperto,10:30,mattina,libero,40 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,8 Esterno,scoperto,11:00,mattina,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,8 Esterno,scoperto,11:30,mattina,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,8 Esterno,scoperto,12:00,pranzo,libero,40 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,coperto,10:30,mattina,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,coperto,11:00,mattina,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,coperto,11:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,9 Gioielleria Minotto Istrana,coperto,12:00,pranzo,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,coperto,10:30,mattina,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,coperto,11:00,mattina,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,coperto,11:30,mattina,libero,56 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,10 Gioielleria Minotto Istrana,coperto,12:00,pranzo,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Singolo A Esterno,scoperto,10:30,mattina,libero,24 EUR,20 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Singolo A Esterno,scoperto,11:00,mattina,libero,24 EUR,20 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Singolo A Esterno,scoperto,11:30,mattina,libero,24 EUR,20 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Singolo A Esterno,scoperto,12:00,pranzo,libero,24 EUR,20 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Singolo B Esterno,scoperto,10:30,mattina,libero,24 EUR,20 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Singolo B Esterno,scoperto,11:00,mattina,libero,24 EUR,20 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Singolo B Esterno,scoperto,11:30,mattina,libero,24 EUR,20 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,Singolo B Esterno,scoperto,12:00,pranzo,libero,24 EUR,20 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Altino Sport Village,altino-sport-village,Padel 1,coperto,10:30,mattina,libero,30 EUR,30 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Altino Sport Village,altino-sport-village,Padel 1,coperto,11:00,mattina,libero,30 EUR,30 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Altino Sport Village,altino-sport-village,Padel 1,coperto,11:30,mattina,libero,30 EUR,30 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Altino Sport Village,altino-sport-village,Padel 1,coperto,12:00,pranzo,libero,30 EUR,30 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Altino Sport Village,altino-sport-village,Padel 2,coperto,10:30,mattina,libero,,30 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Altino Sport Village,altino-sport-village,Padel 2,coperto,11:00,mattina,libero,30 EUR,
2026-09-18 10:04,2026-09-18,Fri,feriale,Altino Sport Village,altino-sport-village,Padel 2,coperto,11:30,mattina,libero,,30 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Altino Sport Village,altino-sport-village,Padel 2,coperto,12:00,pranzo,libero,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,coperto,10:30,mattina,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,coperto,11:00,mattina,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,coperto,11:30,mattina,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL 1,coperto,12:00,pranzo,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,coperto,10:30,mattina,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,coperto,11:00,mattina,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,coperto,11:30,mattina,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  2,coperto,12:00,pranzo,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,coperto,10:30,mattina,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,coperto,11:00,mattina,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,coperto,11:30,mattina,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Barchessa Padel e Pikleball,barchessa-pickleball,PADEL  3,coperto,12:00,pranzo,libero,40 EUR,27 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,coperto,10:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,coperto,11:00,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,coperto,11:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 4,coperto,12:00,pranzo,libero,43.34 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,coperto,10:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,coperto,11:00,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,coperto,11:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 5,coperto,12:00,pranzo,libero,43.34 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,coperto,10:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,coperto,11:00,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,coperto,11:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 6,coperto,12:00,pranzo,libero,43.34 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,coperto,10:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,coperto,11:00,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,coperto,11:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 7,coperto,12:00,pranzo,libero,43.34 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,scoperto,10:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,scoperto,11:00,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,scoperto,11:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 1,scoperto,12:00,pranzo,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,scoperto,10:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,scoperto,11:00,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,scoperto,11:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 2,scoperto,12:00,pranzo,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,10:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,11:00,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,11:30,mattina,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,SPH - Treviso Sporting,sph-treviso-sporting,Campo 3,scoperto,12:00,pranzo,libero,40 EUR,28 EUR
2026-09-18 10:04,2026-09-18,Fri,feriale,Marina Sporting,marina-sporting,Padel 1,scoperto,10:30,mattina,occupato,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Marina Sporting,marina-sporting,Padel 1,scoperto,11:00,mattina,occupato,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Marina Sporting,marina-sporting,Padel 1,scoperto,11:30,mattina,occupato,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Marina Sporting,marina-sporting,Padel 1,scoperto,12:00,pranzo,occupato,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Marina Sporting,marina-sporting,Padel 2,scoperto,10:30,mattina,occupato,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Marina Sporting,marina-sporting,Padel 2,scoperto,11:00,mattina,occupato,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Marina Sporting,marina-sporting,Padel 2,scoperto,11:30,mattina,occupato,,
2026-09-18 10:04,2026-09-18,Fri,feriale,Marina Sporting,marina-sporting,Padel 2,scoperto,12:00,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,12:30,pranzo,libero,32 EUR,24 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,13:00,pranzo,libero,32 EUR,24 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,13:30,pranzo,libero,32 EUR,24 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,Campo Giallo,scoperto,14:00,pomeriggio,libero,32 EUR,24 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,12:30,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,13:00,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,13:30,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,Campo Rosso,scoperto,14:00,pomeriggio,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,12:30,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,13:00,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,13:30,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,campo coperto 1,coperto,14:00,pomeriggio,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,coperto,12:30,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,coperto,13:00,pranzo,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,coperto,13:30,pranzo,libero,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Sporting Club Mestre,sporting-club-mestre,campo coperto 2,coperto,14:00,pomeriggio,libero,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,coperto,12:30,pranzo,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,coperto,13:00,pranzo,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,coperto,13:30,pranzo,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel by FitUP di Zero Branco,padel-by-fitup-di-zero-branco,Padel by FitUP 1,coperto,14:00,pomeriggio,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Aquafit Padel,aquafit-padel,Padel 1,scoperto,12:30,pranzo,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Aquafit Padel,aquafit-padel,Padel 1,scoperto,13:00,pranzo,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Aquafit Padel,aquafit-padel,Padel 1,scoperto,13:30,pranzo,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Aquafit Padel,aquafit-padel,Padel 1,scoperto,14:00,pomeriggio,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Aquafit Padel,aquafit-padel,Padel 2,scoperto,12:30,pranzo,libero,40 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Aquafit Padel,aquafit-padel,Padel 2,scoperto,13:00,pranzo,libero,40 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Aquafit Padel,aquafit-padel,Padel 2,scoperto,13:30,pranzo,libero,40 EUR,29.34 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Aquafit Padel,aquafit-padel,Padel 2,scoperto,14:00,pomeriggio,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 1,coperto,12:30,pranzo,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 1,coperto,13:00,pranzo,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 1,coperto,13:30,pranzo,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 1,coperto,14:00,pomeriggio,libero,,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 2,coperto,12:30,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 2,coperto,13:00,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 2,coperto,13:30,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 2,coperto,14:00,pomeriggio,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 3,coperto,12:30,pranzo,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 3,coperto,13:00,pranzo,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 3,coperto,13:30,pranzo,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 3,coperto,14:00,pomeriggio,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,coperto,12:30,pranzo,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,coperto,13:00,pranzo,libero,,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,coperto,13:30,pranzo,libero,48 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 4 | B3 Capital,coperto,14:00,pomeriggio,libero,,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,12:30,pranzo,occupato,,
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,13:00,pranzo,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,13:30,pranzo,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,SPH - Venezia,sph-venezia,Campo 5 | Bassetto Impianti,coperto,14:00,pomeriggio,libero,48 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,1 Esterno,scoperto,12:30,pranzo,libero,40 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,1 Esterno,scoperto,13:00,pranzo,libero,40 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,1 Esterno,scoperto,13:30,pranzo,libero,40 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,1 Esterno,scoperto,14:00,pomeriggio,libero,40 EUR,32 EUR
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,2 Esterno,scoperto,12:30,pranzo,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,2 Esterno,scoperto,13:00,pranzo,libero,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,2 Esterno,scoperto,13:30,pranzo,libero,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,2 Esterno,scoperto,14:00,pomeriggio,libero,40 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,3 COPERTO,coperto,12:30,pranzo,libero,56 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,3 COPERTO,coperto,13:00,pranzo,libero,56 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,3 COPERTO,coperto,13:30,pranzo,libero,56 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,3 COPERTO,coperto,14:00,pomeriggio,libero,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,4 COPERTO,coperto,12:30,pranzo,libero,56 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,4 COPERTO,coperto,13:00,pranzo,libero,56 EUR,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,4 COPERTO,coperto,13:30,pranzo,libero,,
2026-09-18 12:14,2026-09-18,Fri,feriale,Padel Treviso,padel-treviso,4 COPERTO,coperto,14:00,pomeriggio,libero,,
